Time,Max Attenuation,Min Attenuation,Average Attenuation,Night,Cloud_Range
2025-07-14 23:00:00-04:00,7.663118362426758,-0.2771149277687073,3.088465444319909,2025-07-14,7.940233290195465
2025-07-14 23:05:00-04:00,8.133400917053223,0.0064477007836103,3.1371054426442684,2025-07-14,8.126953216269612
2025-07-14 23:10:00-04:00,7.854475021362305,0.6715552806854248,3.0821776871616047,2025-07-14,7.18291974067688
2025-07-14 23:15:00-04:00,6.510438919067383,0.8997882604598999,3.0170155696392427,2025-07-14,5.610650658607483
2025-07-14 23:20:00-04:00,11.719176292419434,0.7925190925598145,2.951902842697503,2025-07-14,10.92665719985962
2025-07-14 23:25:00-04:00,6.659986972808838,0.3673429489135742,2.7811703163849324,2025-07-14,6.292644023895264
2025-07-14 23:30:00-04:00,8.73468017578125,-0.0507182441651821,2.9819860562094203,2025-07-14,8.785398419946432
2025-07-14 23:35:00-04:00,7.678171157836914,-0.4985403716564178,2.969280665205518,2025-07-14,8.176711529493332
2025-07-14 23:40:00-04:00,6.927012920379639,1.0015790462493896,3.017359536027812,2025-07-14,5.925433874130249
2025-07-14 23:45:00-04:00,7.922262191772461,0.6003537774085999,2.873378920721453,2025-07-14,7.321908414363861
2025-07-14 23:50:00-04:00,6.81879472732544,0.8564639091491699,2.9370879369248324,2025-07-14,5.96233081817627
2025-07-14 23:55:00-04:00,8.120667457580566,0.6202341914176941,2.7880744558514303,2025-07-14,7.500433266162872
2025-07-15 00:00:00-04:00,6.0183186531066895,-3.011503219604492,2.426027843236769,2025-07-15,9.029821872711182
2025-07-15 00:05:00-04:00,5.769837379455566,-4.195313453674316,2.3994338992922413,2025-07-15,9.965150833129883
2025-07-15 00:10:00-04:00,6.091330528259277,-2.975440502166748,2.2502221090446417,2025-07-15,9.066771030426025
2025-07-15 00:40:00-04:00,4.96364688873291,-0.4249439537525177,1.750889579520416,2025-07-15,5.388590842485428
2025-07-15 00:45:00-04:00,4.723658084869385,-1.9775713682174685,1.625309690032695,2025-07-15,6.701229453086853
2025-07-15 00:50:00-04:00,4.505215167999268,-2.50097131729126,1.4285191404887243,2025-07-15,7.006186485290527
2025-07-15 00:55:00-04:00,5.926842212677002,-2.708399772644043,1.2072104479113746,2025-07-15,8.635241985321045
2025-07-15 01:00:00-04:00,6.040393352508545,-6.362588882446289,1.858104595730898,2025-07-15,12.402982234954834
2025-07-15 01:05:00-04:00,11.668314933776855,-2.4341890811920166,1.9269403881297853,2025-07-15,14.102504014968872
2025-07-15 01:10:00-04:00,7.122572898864746,-2.467912197113037,1.6292804978815114,2025-07-15,9.590485095977783
2025-07-15 01:15:00-04:00,7.330197334289551,-2.85898494720459,1.5243525170464165,2025-07-15,10.18918228149414
2025-07-15 01:20:00-04:00,8.286285400390625,-2.663841485977173,1.905954066283947,2025-07-15,10.950126886367798
2025-07-15 01:25:00-04:00,10.565899848937988,-3.025096654891968,2.189698576608354,2025-07-15,13.590996503829956
2025-07-15 01:30:00-04:00,5.751979827880859,-3.255590915679932,2.135917802521582,2025-07-15,9.007570743560791
2025-07-15 01:35:00-04:00,6.631435871124268,-2.6617493629455566,1.6082239345656115,2025-07-15,9.293185234069824
2025-07-15 01:40:00-04:00,4.861172199249268,-2.646627902984619,1.1279086875627118,2025-07-15,7.507800102233887
2025-07-15 01:45:00-04:00,7.18333625793457,-3.2153708934783936,0.8483771778533826,2025-07-15,10.398707151412964
2025-07-15 01:50:00-04:00,5.491130352020264,-2.1701371669769287,1.579473778620584,2025-07-15,7.661267518997192
2025-07-15 01:55:00-04:00,8.794173240661621,-2.156410217285156,2.077104140155995,2025-07-15,10.950583457946777
2025-07-15 02:00:00-04:00,5.4549055099487305,-2.970996618270874,1.9934331019142495,2025-07-15,8.425902128219604
2025-07-15 02:05:00-04:00,7.191337585449219,-3.6538238525390634,1.4890611064550967,2025-07-15,10.845161437988281
2025-07-15 02:10:00-04:00,5.430934906005859,-2.893533706665039,2.1506368088728105,2025-07-15,8.324468612670898
2025-07-15 02:15:00-04:00,6.184484958648682,-2.8471322059631348,1.7420921078351048,2025-07-15,9.031617164611816
2025-07-15 02:20:00-04:00,5.757574081420898,-3.452948570251465,1.3202638542148528,2025-07-15,9.210522651672363
2025-07-15 02:25:00-04:00,5.980401992797852,-4.093942642211914,1.2117936045863216,2025-07-15,10.074344635009766
2025-07-15 02:30:00-04:00,7.180300712585449,-3.80025053024292,1.3529256152998066,2025-07-15,10.98055124282837
2025-07-15 02:35:00-04:00,6.177209377288818,-3.0312039852142334,1.6929143613631046,2025-07-15,9.208413362503052
2025-07-15 02:40:00-04:00,6.18450403213501,-2.542017698287964,2.037140481976935,2025-07-15,8.726521730422974
2025-07-15 02:45:00-04:00,7.953977108001709,-2.5825846195220947,2.123349708268714,2025-07-15,10.536561727523804
2025-07-15 02:50:00-04:00,9.470992088317873,-2.352990865707397,2.0032714520549595,2025-07-15,11.82398295402527
2025-07-15 02:55:00-04:00,11.910004615783691,-3.462643623352051,1.9427775758885149,2025-07-15,15.372648239135742
2025-07-15 03:00:00-04:00,5.925324440002441,-1.7120757102966309,1.891676763205897,2025-07-15,7.637400150299072
2025-07-15 03:05:00-04:00,8.225166320800781,-1.6094547510147097,1.950670100304077,2025-07-15,9.83462107181549
2025-07-15 03:10:00-04:00,8.821114540100098,-0.6832383871078491,1.889122912470446,2025-07-15,9.504352927207947
2025-07-15 03:15:00-04:00,6.633973598480225,-3.063642978668213,1.806075174508562,2025-07-15,9.697616577148438
2025-07-15 03:20:00-04:00,6.71202564239502,-2.0799057483673096,2.11675426009364,2025-07-15,8.791931390762329
2025-07-15 03:25:00-04:00,6.862058639526367,-1.942987322807312,2.130369562944436,2025-07-15,8.80504596233368
2025-07-15 03:30:00-04:00,7.380332946777344,-0.4863288402557373,2.246599076420366,2025-07-15,7.866661787033081
2025-07-15 03:35:00-04:00,8.25164794921875,-0.6710703372955322,2.349666856376001,2025-07-15,8.922718286514282
2025-07-15 03:40:00-04:00,7.035265922546387,-1.7142295837402344,2.2691601836412465,2025-07-15,8.749495506286621
2025-07-15 03:45:00-04:00,8.309245109558105,0.7469401359558105,2.629272189941115,2025-07-15,7.562304973602295
2025-07-15 03:50:00-04:00,7.817439556121826,0.4914010763168335,2.4712980479273754,2025-07-15,7.326038479804993
2025-07-15 03:55:00-04:00,10.288817405700684,-0.2976352870464325,2.43215537880618,2025-07-15,10.586452692747116
2025-07-15 04:00:00-04:00,7.112354755401611,-0.8716915249824524,2.3289065340451027,2025-07-15,7.984046280384064
2025-07-15 04:05:00-04:00,6.921718120574951,-0.95639169216156,2.3396111547940195,2025-07-15,7.878109812736511
2025-07-15 04:10:00-04:00,8.126175880432129,-1.2337290048599243,2.4254497668423243,2025-07-15,9.359904885292053
2025-07-15 04:15:00-04:00,6.612216949462891,-0.7597512006759644,2.2781083377565,2025-07-15,7.371968150138855
2025-07-15 04:20:00-04:00,7.441605567932129,-1.9359437227249143,2.2240184083363195,2025-07-15,9.377549290657043
2025-07-15 04:25:00-04:00,8.121633529663086,-2.203014373779297,2.1621323432865345,2025-07-15,10.324647903442383
2025-07-15 04:30:00-04:00,6.0142340660095215,-2.064678430557251,2.1307809259632067,2025-07-15,8.078912496566772
2025-07-15 04:35:00-04:00,7.964421272277832,-0.5722191333770752,2.372474819616416,2025-07-15,8.536640405654907
2025-07-15 04:40:00-04:00,8.267072677612305,-0.0676605626940727,2.385650717246016,2025-07-15,8.334733240306377
2025-07-15 04:45:00-04:00,9.837655067443848,-2.326981544494629,2.3377150574646404,2025-07-15,12.164636611938477
2025-07-15 04:50:00-04:00,7.596219062805176,-3.3794119358062744,2.121221685086768,2025-07-15,10.97563099861145
2025-07-15 04:55:00-04:00,6.006863117218018,-3.4027247428894043,2.115000173766887,2025-07-15,9.409587860107422
2025-07-15 05:00:00-04:00,7.744810104370117,-3.382722854614258,2.022550056047393,2025-07-15,11.127532958984375
2025-07-15 05:05:00-04:00,6.301921844482422,-0.9828176498413086,2.100949139524656,2025-07-15,7.2847394943237305
2025-07-15 05:10:00-04:00,6.329497814178467,-3.518589973449707,2.137554260395177,2025-07-15,9.848087787628174
2025-07-15 05:15:00-04:00,6.760385990142822,-2.736499309539795,2.277047759275258,2025-07-15,9.496885299682617
2025-07-15 05:20:00-04:00,7.012988090515137,-2.109884262084961,2.1312353894433422,2025-07-15,9.122872352600098
2025-07-15 05:25:00-04:00,6.67366361618042,-3.717996120452881,1.5441139156981023,2025-07-15,10.3916597366333
2025-07-15 05:30:00-04:00,5.98560905456543,-3.5143790245056152,1.484303404702149,2025-07-15,9.499988079071045
2025-07-15 05:35:00-04:00,5.811516761779785,-3.2661209106445312,1.4018180058340792,2025-07-15,9.077637672424316
2025-07-15 05:40:00-04:00,5.294600963592529,-3.322461605072021,0.8258557947882827,2025-07-15,8.61706256866455
2025-07-15 05:45:00-04:00,6.577323913574219,-3.176891803741455,0.3565630944240533,2025-07-15,9.754215717315674
