Time,Max Attenuation,Min Attenuation,Average Attenuation,Night,Cloud_Range,Std Attenuation,Clarity Metric,Night Date,Night ID
2025-07-06 01:10:00-04:00,3.2076845169067383,-3.113900661468506,-0.0225113830657729,2025-07-06,6.321585178375244,2.5809837140619285,2.5584723309961555,2025-07-06,2025-07-05
2025-07-06 01:15:00-04:00,0.460566759109497,-3.0494558811187744,-0.0230823823883064,2025-07-06,3.5100226402282715,1.553244345834611,1.5301619634463046,2025-07-06,2025-07-05
2025-07-06 01:20:00-04:00,0.5936727523803711,-3.0732297897338867,-0.0225431190327929,2025-07-06,3.666902542114258,1.6032115482624527,1.5806684292296598,2025-07-06,2025-07-05
2025-07-06 01:55:00-04:00,7.24373722076416,-2.328737258911133,0.0822208840494426,2025-07-06,9.572474479675291,4.065195130921003,4.147416014970446,2025-07-06,2025-07-05
2025-07-06 02:00:00-04:00,2.984813451766968,-2.3280270099639893,0.0452695412620174,2025-07-06,5.312840461730957,2.173060532307516,2.218330073569533,2025-07-06,2025-07-05
2025-07-06 02:05:00-04:00,2.3027801513671875,-2.1025314331054688,0.0107493032532566,2025-07-06,4.405311584472656,1.798954357881258,1.8097036611345145,2025-07-06,2025-07-05
2025-07-06 02:10:00-04:00,0.461970716714859,-1.8426318168640137,-0.0088566386206184,2025-07-06,2.3046025335788727,0.9941832292921525,0.9853265906715342,2025-07-06,2025-07-05
2025-07-06 02:45:00-04:00,0.3668276965618133,-0.7767215967178345,0.0099218839240084,2025-07-06,1.1435492932796478,0.4777138509948941,0.4876357349189025,2025-07-06,2025-07-05
2025-07-06 02:50:00-04:00,1.3645087480545044,-1.424210786819458,0.0133661932239934,2025-07-06,2.7887195348739624,1.1386722492648287,1.1520384424888221,2025-07-06,2025-07-05
2025-07-06 02:55:00-04:00,0.3415476977825165,-0.1520091742277145,-0.0043012879895764,2025-07-06,0.493556872010231,0.2068352878030266,0.2025339998134502,2025-07-06,2025-07-05
2025-07-06 03:00:00-04:00,0.1646046936511993,-0.2547198832035064,-0.0065180157179102,2025-07-06,0.4193245768547057,0.17214988606171083,0.16563187034380064,2025-07-06,2025-07-05
2025-07-06 03:05:00-04:00,0.2399140298366546,-0.1929199695587158,-0.0065920963190881,2025-07-06,0.4328339993953704,0.17727211274412918,0.17068001642504108,2025-07-06,2025-07-05
2025-07-06 03:10:00-04:00,0.2308110296726226,-1.027982473373413,-0.0095960128348888,2025-07-06,1.2587935030460358,0.5456359808523447,0.5360399680174559,2025-07-06,2025-07-05
2025-07-06 03:15:00-04:00,0.4425624907016754,-1.0511560440063477,-0.0074638941128362,2025-07-06,1.493718534708023,0.6256562875811857,0.6181923934683495,2025-07-06,2025-07-05
2025-07-06 03:20:00-04:00,0.9712299108505248,-0.6568684577941895,-0.0061839505841615,2025-07-06,1.6280983686447144,0.6691148782310521,0.6629309276468905,2025-07-06,2025-07-05
2025-07-06 03:25:00-04:00,0.2047449201345443,-0.2914578318595886,-0.00790114826884,2025-07-06,0.4962027519941329,0.20326225924568805,0.19536111097684805,2025-07-06,2025-07-05
2025-07-06 03:30:00-04:00,0.2128887772560119,-0.3480821847915649,-0.0087057489889544,2025-07-06,0.5609709620475768,0.23069193491185944,0.22198618592290503,2025-07-06,2025-07-05
2025-07-06 03:35:00-04:00,0.9735336303710938,-0.2183863967657089,-0.0088605100385476,2025-07-06,1.191920027136803,0.5195802467601236,0.510719736721576,2025-07-06,2025-07-05
2025-07-06 03:40:00-04:00,0.1617785394191742,-0.1983752697706222,-0.0110094551618375,2025-07-06,0.3601538091897964,0.14707232001421067,0.13606286485237318,2025-07-06,2025-07-05
2025-07-06 04:15:00-04:00,0.3082533776760101,-0.1380730867385864,-0.0017896088061579,2025-07-06,0.4463264644145964,0.18675805877628432,0.18496844997012643,2025-07-06,2025-07-05
