band,mjd,ra,dec,altitude,moon_illum_pct,moon_up,moon_sep,zp_scale,sky_scale,sky_bg,zero_point,mag_lim,dream_ext,dt_sec,zp_deficit,sky_excess_mag
i,60994.1418722338,5.588125491579145,-32.93907541684428,65.4405517578125,22.0094187155618,False,146.98764036221976,1.2524657249450684,0.6886782050132751,2306.24462890625,31.98505210876465,23.887989044189453,0.018365859985351562,5.901,-0.24441462443024387,0.4049591528976887
i,60994.14340984954,8.295995627511203,-41.84852549155027,65.7534408569336,21.993164785152775,False,137.83498224015744,1.2487454414367676,0.7143104076385498,2223.40087890625,31.983394622802734,23.8394775390625,0.009220123291015625,7.99,-0.24118478959666675,0.36528255519031316
i,60994.144055543984,8.88162162922477,-33.53044487962103,67.53984832763672,21.986348910058958,False,145.52048088540997,1.2056423425674438,0.7020292282104492,2262.30810546875,31.964330673217773,23.542076110839844,0.010589599609375,3.076,-0.20304623035931804,0.3841120153084381
i,60994.147765601854,13.509586667974398,-45.31757166648303,66.62342834472656,21.947298196187443,False,133.262024381273,1.2550148963928223,0.7182143330574036,2211.32568359375,31.98611831665039,23.906246185302734,0.016347885131835938,1.591,-0.24662220175939223,0.3593648302943351
i,60994.14894490741,15.11019504097701,-48.18757109782854,65.61194610595703,21.934925738051795,False,130.19174143471665,1.2545437812805176,0.7111192941665649,2233.3896484375,31.985916137695312,23.922142028808594,0.0203094482421875,2.857,-0.2462145549929728,0.37014384468608286
i,60994.150084837966,16.986231856231363,-51.00931471366437,64.40158081054688,21.92298515411472,False,127.11875194446182,1.2586026191711426,0.7097740769386292,2237.61962890625,31.987667083740234,24.02277374267578,0.020503997802734375,10.777,-0.24972157796452985,0.3721996660639684
i,60994.15164747685,19.964905148250338,-43.2537751359515,70.77352142333984,21.906646988131186,False,132.92204834291962,1.2660987377166748,0.752123236656189,2111.6884765625,31.990921020507812,24.048742294311523,0.021724700927734375,14.851,-0.2561689395062635,0.30927748424310614
i,60994.15226260417,21.797065776932282,-51.34411847619926,65.7710952758789,21.900225171701525,False,125.38731516330404,1.253021240234375,0.7158852815628052,2218.5947265625,31.98529052734375,23.916908264160156,0.0078277587890625,7.623,-0.2448960821908809,0.3628914162132929
i,60994.1537709375,24.093537686337,-48.84363107394699,68.45155334472656,21.88450166522121,False,126.68268563617299,1.2572779655456543,0.739348828792572,2148.140869140625,31.987110137939453,24.00240135192871,0.00963592529296875,7.151,-0.24857826095529253,0.3278765268946127
i,60994.155237314815,29.631114204369236,-54.07730522535526,65.29240417480469,21.869247353809655,False,120.42903140861125,1.248142123222351,0.7022494673728943,2261.603515625,31.983139038085938,23.936233520507812,0.026371002197265625,11.98,-0.24066010081980585,0.3837714538015451
i,60994.15569144676,31.571467280518174,-51.49296021611536,68.08586120605469,21.864529549816748,False,121.63710365496988,1.2573221921920776,0.7224961519241333,2198.28466796875,31.98714828491211,23.96624183654785,0.0205078125,11.046,-0.24861645269014476,0.35291115413637475
i,60994.15668246528,33.2672338045982,-48.87437671930893,70.84037017822266,21.85424480408662,False,122.79527285038712,1.2602558135986328,0.7428382635116577,2138.013427734375,31.98837661743164,23.982948303222656,0.025651931762695312,5.846,-0.2511467738213596,0.3227643347459038
i,60994.15815523148,36.90681822637756,-58.86444342611896,61.395992279052734,21.838987418070634,False,114.18816953022869,1.226610541343689,0.671074628829956,2366.6591796875,31.973690032958984,23.753097534179688,0.0068359375,2.31,-0.221766731605337,0.4330729503718572
i,60994.159197974535,38.613694804738124,-56.19943645685131,64.1126708984375,21.82820450857554,False,115.37729328366628,1.2395079135894775,0.6828703880310059,2325.859619140625,31.979406356811523,23.87413787841797,0.015623092651367188,1.631,-0.23312325962178487,0.4141542990121786
i,60994.159656805554,40.08064785067251,-53.51532060640434,66.82982635498047,21.823464947433376,False,116.5195721040516,1.2552146911621094,0.6886193752288818,2306.43017578125,31.986236572265625,23.971628189086914,0.01352691650390625,11.066,-0.24679503409000442,0.40505190500556876
i,60994.16011989583,41.35497782197794,-50.820639994373074,69.5280532836914,21.818684602781396,False,117.60977991928972,1.254469871520996,0.7052170038223267,2252.080810546875,31.985881805419922,23.94942855834961,0.022279739379882812,10.884,-0.24615058842050633,0.3791930619145619
i,60994.161407974534,71.91606505027727,-49.835770331096306,59.970272064208984,21.805405183526442,False,100.33386408676866,1.234604001045227,0.7107014060020447,2234.70703125,31.977218627929688,23.805225372314453,0.0014705657958984375,1.435,-0.2288192001850659,0.3707820634470987
i,60994.161869131945,72.6522778295798,-52.75464284668077,58.17268371582031,21.800657007682272,False,99.3267634362358,1.2335407733917236,0.705901026725769,2249.888427734375,31.976743698120117,23.819469451904297,0.020811080932617188,11.111,-0.2278837730248184,0.37814046606752094
i,60994.162323599536,73.53983076834557,-55.65485734853588,56.2061882019043,21.795980877841576,False,98.27412895712341,1.2313947677612305,0.6621789932250977,2398.53662109375,31.975841522216797,23.76602554321289,0.0399017333984375,10.179,-0.22599325981793858,0.4475615019949517
i,60994.1633584838,76.30550193147694,-50.58004440426489,57.53226089477539,21.785344463484833,False,97.45010297974339,1.243554711341858,0.6926991939544678,2292.857666015625,31.98117446899414,23.886917114257812,0.015369415283203125,8.745,-0.23666224303613506,0.39863829430233955
i,60994.16382055556,77.40474343771119,-53.49745186716671,55.701026916503906,21.780600643357907,False,96.40147356016286,1.2294387817382812,0.6513403058052063,2438.3134765625,31.974918365478516,23.769107818603516,0.014593124389648438,18.415,-0.22426727124891574,0.46548011568418973
i,60994.16484084491,79.54183624422231,-48.25566614628884,56.784568786621094,21.77013756036513,False,95.62265842447711,1.2272579669952393,0.687779426574707,2309.169677734375,31.97397232055664,23.723777770996094,0.024272918701171875,5.923,-0.2223396502305193,0.40637704823584087
i,60994.16812556713,342.16074153803794,-10.457124628789348,29.60671043395996,21.736562248167736,False,162.34638779105174,1.1357955932617188,0.39323440194129944,4038.81689453125,31.931928634643555,23.35732078552246,0.015108108520507812,6.971,-0.13825044836236874,1.013371237783127
i,60994.168590671296,342.5473018066176,-5.6989670935785695,27.39780616760254,21.731821726297838,False,164.71444191463044,1.102329969406128,0.3753420412540436,4231.4248046875,31.915714263916016,23.216638565063477,0.016468048095703125,16.97,-0.10577903720134242,1.0639319711810584
i,60994.16961662037,343.59224808160394,-13.035924749381444,31.6039981842041,21.721376885008347,False,161.9090361704586,1.1278986930847168,0.41070330142974854,3867.037109375,31.928144454956055,23.282608032226562,0.022216796875,5.035,-0.13067523358170555,0.9661795151634134
i,60994.17153142361,345.7608228473572,-6.074069428495922,29.419382095336914,21.70192742911563,False,167.51981599679223,1.106205701828003,0.39719682931900024,3998.5400390625,31.9176025390625,23.223405838012695,0.017747879028320312,9.33,-0.10958973166729237,1.0024855674529587
i,60994.172546215275,346.57920620089993,-21.875242136700464,37.025718688964844,21.691643404629126,False,156.5802946238545,1.135298490524292,0.48233604431152344,3292.741943359375,31.931697845458984,23.23275375366211,0.016376495361328125,6.441,-0.13777515105788352,0.7916257065850464
i,60994.17305982639,346.74519688633393,-13.76098621611025,33.58556365966797,21.686444679492052,False,163.47763111567565,1.144404411315918,0.4412005543708801,3599.72216796875,31.93602752685547,23.33057403564453,0.026018142700195312,10.59,-0.14644880800972432,0.8884098763453535
i,60994.17403886574,348.10259913517416,-16.62771428558524,35.737030029296875,21.67654665345884,False,161.85588989292538,1.1622754335403442,0.4751576781272888,3342.52392578125,31.9444580078125,23.42072105407715,0.022085189819335938,4.567,-0.16327264606526382,0.8079056213208928
i,60994.174513101854,348.5244844956175,-11.62316119600106,33.6547737121582,21.67175769971843,False,166.212565453435,1.1422274112701416,0.4471227824687958,3552.0615234375,31.934999465942383,23.34080696105957,0.011518478393554688,14.903,-0.1443814454739131,0.8739330018653529
i,60994.175553761575,349.00251439053346,-19.707704766392297,37.3300666809082,21.661261585545272,False,159.48347053223182,1.1624865531921387,0.4903898537158966,3238.716796875,31.944561004638672,23.382137298583984,0.00795745849609375,4.055,-0.16346984496255088,0.7736463101351104
i,60994.17600291667,349.37756096607956,-22.839966997133214,38.71456527709961,21.656736815479583,False,156.70344706822704,1.1729681491851807,0.5153582096099854,3081.74072265625,31.94940948486328,23.454105377197266,0.027027130126953125,12.665,-0.17321554857329807,0.7197270032269719
i,60994.1770175,349.8961676715227,-14.47989537456341,35.398597717285156,21.646528007723937,False,164.54098325529813,1.1690161228179932,0.4627557694911957,3432.049072265625,31.94757843017578,23.494190216064453,0.028476715087890625,8.825,-0.1695512522472041,0.8366203947408886
i,60994.177489814814,350.27947569471974,-9.47100917765315,33.17568588256836,21.641781263644067,False,168.9321658326321,1.1439135074615479,0.45682650804519653,3476.60498046875,31.93579864501953,23.340511322021484,0.03575897216796875,19.451,-0.14598297055632883,0.8506217586013438
i,60994.178490578706,351.6528810858015,-12.319150808264737,35.44050598144531,21.63173567728432,False,167.2280105947228,1.1551129817962646,0.4665067791938782,3404.466552734375,31.941089630126953,23.374662399291992,0.020229339599609375,5.128,-0.15656116180623267,0.8278551019528624
i,60994.18140260417,355.0785791899443,-24.614384027300975,42.55094909667969,21.602598685045514,False,156.07302567114087,1.1898829936981201,0.5275987386703491,3010.35595703125,31.957225799560547,23.508174896240234,0.007993698120117188,4.611,-0.18876064362920425,0.6942406284792777
i,60994.181856041665,355.5891762753464,-27.716673489280453,43.80994415283203,21.59807432469464,False,153.012935194942,1.1803364753723145,0.5597192049026489,2837.4453125,31.952791213989258,23.447633743286133,0.008165359497070312,13.606,-0.18001457031436893,0.6300744786678074
i,60994.18231056713,356.02068089256056,-30.761781830783974,44.833282470703125,21.593542538405746,False,149.98920176886648,1.1732006072998047,0.5930711030960083,2678.0283203125,31.949560165405273,23.447166442871094,0.009584426879882812,12.667,-0.17343069779584688,0.5672330902356703
i,60994.183315752314,357.99924600199444,-25.4234985268766,44.72446823120117,21.58353269841968,False,155.3354885116801,1.2026408910751343,0.556892991065979,2851.90478515625,31.962976455688477,23.556848526000977,0.0202178955078125,8.874,-0.20033991559221476,0.6355706200292586
i,60994.183772199074,358.6004402384216,-28.510134387431048,45.99470520019531,21.57899288110967,False,152.22726399076709,1.2091745138168335,0.5759199857711792,2757.67333984375,31.965913772583008,23.604476928710938,0.028284072875976562,18.11,-0.206222462073743,0.599094625434503
u,60994.186649027775,9.709023608127454,-44.23540163256714,55.09979248046875,21.550460501446434,False,135.14153719193718,0.8533157706260681,0.9262304306030273,48.90977096557617,30.126731872558594,23.238611221313477,0.015125274658203125,5.051,0.17222556960940838,0.08320238672425366
u,60994.18710675926,9.567302927208141,-44.132320126866745,54.89872741699219,21.54593360322621,False,135.26935071936347,0.8459292650222778,0.9231808185577393,49.06950378417969,30.121971130371094,23.282386779785156,0.010929107666015625,13.907,0.1816648757796049,0.08678306918259801
u,60994.202870636575,13.776380161325248,-44.46679384842644,53.79054641723633,21.39223862733333,False,133.88100590048555,0.9197615385055542,0.9293093681335449,48.74599075317383,30.167400360107422,23.594398498535156,0.017053604125976562,4.614,0.09081188798139528,0.07959921203684252
u,60994.21059059028,16.72110997211888,-44.46509572139555,53.8975715637207,21.318576697548654,False,132.99285417760439,0.9250512719154358,0.9206700921058655,49.2032585144043,30.170509338378906,23.729455947875977,0.0152435302734375,6.857,0.08458548844201234,0.08973991160199854
u,60994.21101103009,16.72130489381952,-44.46507443437953,53.790260314941406,21.31459601529831,False,132.99228544425327,0.9146024584770203,0.9246310591697693,48.99272537231445,30.164348602294922,23.721267700195312,0.013189315795898438,3.01,0.09691908889509716,0.08507880579910934
u,60994.21354788195,17.638816815886063,-44.46447228699467,53.790016174316406,21.290646084378256,False,132.69148012924794,0.8975896835327148,0.9136423468589783,49.58192443847656,30.154151916503906,23.660490036010742,0.010379791259765625,0.597,0.11730536908164473,0.09805944825737098
u,60994.21432167824,18.07137974825641,-44.464177169328444,53.89780044555664,21.283364367921397,False,132.5462690367624,0.906730055809021,0.917304277420044,49.385475158691406,30.159687042236328,23.751867294311523,0.011806488037109375,6.817,0.10630497066837129,0.09371645339553764
u,60994.214742118056,18.071465016867396,-44.464198020507645,53.79041290283203,21.279412499912887,False,132.5457901664678,0.9010741710662842,0.9178500175476074,49.35456085205078,30.1562557220459,23.727718353271484,0.01575469970703125,12.944,0.11309864752733116,0.09307069861189168
u,60994.21557061343,18.52321916370836,-44.4638806088181,53.89777755737305,21.271634724468967,False,132.39149977907968,0.8943049907684326,0.918798565864563,49.30355453491211,30.15216064453125,23.75183868408203,0.029611587524414062,14.144,0.12128586403075405,0.09194922839647061
u,60994.21682834491,18.978010693649914,-44.463531588985084,53.8975944519043,21.259851639566634,False,132.2331150195023,0.9112773537635803,0.9086326360702515,49.855201721191406,30.16236686706543,23.744224548339844,0.012922286987304688,1.63,0.100873555710201,0.10402917086523937
u,60994.21814324074,19.45461374073188,-44.46319948104674,53.8982048034668,21.247564406226893,False,132.06429059777764,0.8870058059692383,0.8995959162712097,50.35596466064453,30.1477108001709,23.60889434814453,0.011369705200195312,14.439,0.13018384362206528,0.11488131179517294
i,60994.2254290625,22.0895681572251,-44.461081049695316,53.89748764038086,21.18006714921511,False,131.0804112064123,1.2251518964767456,0.6493725776672363,2445.7470703125,31.973041534423828,23.45931625366211,0.009519577026367188,8.629,-0.2204748415719912,0.46876513782469215
i,60994.225849456016,22.089377419606457,-44.461080866061245,53.789913177490234,21.1762030531646,False,131.08033390779062,1.2030194997787476,0.6635652780532837,2393.44091796875,31.963146209716797,23.265108108520508,0.01103973388671875,14.665,-0.2006816672225831,0.44529086774178805
i,60994.227966770835,23.007169823932472,-44.46025657297852,53.89712905883789,21.156792470789664,False,130.71831371033002,1.1687636375427246,0.6705385446548462,2368.543212890625,31.947460174560547,23.217857360839844,0.00409698486328125,6.022,-0.16931672852496005,0.43394063122084653
i,60994.228388449075,23.0070339349636,-44.460278017832465,53.78926467895508,21.15293689116396,False,130.71826262063374,1.1843239068984985,0.6661228537559509,2384.25146484375,31.95464324951172,23.343246459960938,0.009410858154296875,12.261,-0.1836762402166105,0.4411141651078251
i,60994.22917420139,23.444086792637695,-44.459884608030606,53.89719009399414,21.145761468305295,False,130.54245209083956,1.2281324863433838,0.6604320406913757,2404.791259765625,31.9743595123291,23.589275360107422,0.01168060302734375,9.808,-0.22311304849546698,0.4504296630313181
i,60994.23166978009,24.347005820347587,-44.45904474924478,53.897239685058594,21.123050250328422,False,130.17218051948862,1.2426517009735107,0.6608958840370178,2403.103515625,31.98073959350586,23.777347564697266,0.009487152099609375,2.867,-0.2358735465800059,0.4496673821092825
i,60994.23209005787,24.347017969502993,-44.459044620152945,53.78984069824219,21.1192372081845,False,130.1721619557255,1.2487457990646362,0.6537846326828003,2429.32861328125,31.983436584472656,23.83401870727539,0.016183853149414062,8.847,-0.24118510054031972,0.4614132295003853
i,60994.2368612037,34.76115504384641,-25.980488805415014,59.88444900512695,21.076188388199558,False,136.33952578725672,1.2453985214233398,0.7049126625061035,2253.12109375,31.981975555419922,23.83211898803711,0.021060943603515625,8.222,-0.23827086444372886,0.3796617200793364
i,60994.23728207176,34.76120602872928,-25.980539304785815,59.75325393676758,21.072412090737846,False,136.34200046662875,1.2447690963745117,0.707749605178833,2244.0185546875,31.981666564941406,23.831165313720703,0.007049560546875,14.364,-0.2377219940999304,0.37530091058959986
i,60994.238050520835,35.19114371640157,-25.979899760802137,59.8846549987793,21.065525924342772,False,136.01112012065113,1.2447808980941772,0.7089840173721313,2240.10595703125,31.98166847229004,23.805402755737305,0.017354965209960938,10.307,-0.23773228797179308,0.37340888751950735
i,60994.23936443287,35.66639841955238,-25.97923804264517,59.88508224487305,21.053778327667,False,135.64676659394974,1.2547143697738647,0.7138513326644897,2224.83544921875,31.985984802246094,23.865093231201172,0.016050338745117188,2.966,-0.24636217958357115,0.36598056343845004
i,60994.249785520835,39.431640671990486,-25.97372186374425,59.884925842285156,20.96179768494995,False,132.7131686898369,1.2461907863616943,0.6893139481544495,2304.109130859375,31.98232078552246,23.793840408325195,0.0060672760009765625,6.008,-0.23896133999974056,0.4039573338485953
i,60994.25020592593,39.43165347054287,-25.973772950523315,59.75384521484375,20.95813176994234,False,132.7157785427956,1.241769552230835,0.6869180798530579,2312.072998046875,31.980358123779297,23.755210876464844,0.008783340454101562,12.128,-0.23510251721699366,0.4077376318384952
i,60994.25101673611,39.873856324621904,-25.973041676186305,59.88264465332031,20.951071389863312,False,132.36360718242756,1.2493911981582642,0.6872178316116333,2311.13525390625,31.983713150024414,23.820728302001953,-0.0088043212890625,11.627,-0.24174610514402184,0.40726395039378205
i,60994.25264252315,40.31207246295948,-25.972364917749875,59.75385665893555,20.93695348626114,False,132.01880267533255,1.2514690160751343,0.7074627876281738,2244.93017578125,31.984580993652344,23.86900520324707,0.0082244873046875,0.421,-0.24355025448871245,0.3757409974695016
i,60994.25385877315,40.75226638412451,-25.971776431144928,59.7545280456543,20.926426094099114,False,131.66881702167646,1.250702977180481,0.698657214641571,2273.224853515625,31.984249114990234,23.820823669433594,0.012769699096679688,4.747,-0.24288545911061316,0.3893396296772906
i,60994.25576920139,40.75203583757446,-25.971675828593888,59.15852355957031,20.909949369794973,False,131.68108837190465,1.2484629154205322,0.7016189098358154,2263.62353515625,31.983272552490234,23.759288787841797,-0.0014095306396484375,8.435,-0.24093911628304096,0.3847467862534231
i,60994.27636118056,48.88020053045347,-25.95781599137516,59.752708435058594,20.736977993794923,False,125.0587392436907,1.2555046081542969,0.6534838676452637,2430.3583984375,31.986326217651367,23.699478149414062,0.0023746490478515625,1.57,-0.24704577767275163,0.4619128231126521
i,60994.277932488425,49.60096247120956,-25.956487203045672,59.88486099243164,20.724128820320825,False,124.45807456775233,1.2424168586730957,0.650611937046051,2441.177490234375,31.98067855834961,23.599096298217773,0.0038299560546875,6.405,-0.23566833953431812,0.46669493200187623
i,60994.2783528588,49.60093579037307,-25.95648673659946,59.75373840332031,20.72069973404257,False,124.4608035370602,1.2479894161224365,0.6419785022735596,2473.91552734375,31.98306655883789,23.608530044555664,0.0017261505126953125,12.51,-0.2405272555552881,0.4811987869162093
i,60994.27892641204,49.96071215868462,-25.95581885308637,59.885440826416016,20.716026837313358,False,124.1590023453882,1.2435743808746338,0.6361727714538574,2496.49853515625,31.98114585876465,23.57908058166504,0.0026226043701171875,1.68,-0.2366794161888538,0.49106230718669314
i,60994.279346689815,49.960438710806294,-25.95577237140104,59.75412368774414,20.712606930582695,False,124.16195244400912,1.2509242296218872,0.6329793930053711,2509.08544921875,31.98434066772461,23.574378967285156,0.007251739501953125,7.753,-0.24307751153632956,0.4965260711245917
i,60994.28091134259,50.67759279271441,-25.954484080682974,59.88526153564453,20.699906280152387,False,123.56186132128359,1.2535985708236694,0.6641145944595337,2391.46240234375,31.985504150390625,23.71393394470215,0.00467681884765625,11.972,-0.24539622084871016,0.444392439202631
i,60994.28190417824,51.03642525186112,-25.95380819745452,59.88539505004883,20.69187281999002,False,123.26237812500932,1.254852533340454,0.6642332077026367,2391.0341796875,31.986047744750977,23.693496704101562,0.0106658935546875,7.119,-0.246481729444059,0.44419854014617394
i,60994.28232453704,51.036399724176775,-25.95381066940877,59.75428009033203,20.688477511046077,False,123.26509769083003,1.2548707723617554,0.6557806730270386,2421.8447265625,31.98604965209961,23.640609741210938,0.009922027587890625,13.263,-0.24649751027991568,0.4581034671896388
i,60994.284886284724,52.11343361334004,-25.951703297663972,59.88511276245117,20.66786294814612,False,122.36126247219705,1.246295690536499,0.6442763805389404,2465.138916015625,31.982349395751953,23.607303619384766,0.003376007080078125,2.309,-0.23905273328250348,0.4773194744807477
i,60994.28530693287,52.113282193111004,-25.95170418531462,59.75379943847656,20.664490627542424,False,122.36408559474822,1.2332392930984497,0.6527454257011414,2433.11083984375,31.976612091064453,23.52756118774414,-0.001140594482421875,8.459,-0.22761838408682192,0.46314040734053674
i,60994.28629773148,52.471788776751964,-25.951011760891685,59.754295349121094,20.656561549873565,False,122.06337515987667,1.2420613765716553,0.6665089130401611,2382.8642578125,31.98048210144043,23.57718276977539,0.005512237548828125,3.311,-0.2353576426766552,0.4404850962769302
i,60994.28787331018,53.19161827031744,-25.949664549235035,59.88435363769531,20.64399346831671,False,121.45586848166053,1.2462797164916992,0.6755150556564331,2351.1005859375,31.98232650756836,23.645809173583984,0.01035308837890625,8.604,-0.2390388170746111,0.42591241780530276
i,60994.288299548614,53.19142464047568,-25.949665152177918,59.751258850097656,20.640602062860257,False,121.4587577185146,1.2318432331085205,0.6783219575881958,2341.406005859375,31.976016998291016,23.55357551574707,-0.0001544952392578125,14.98,-0.22638860535039645,0.4214103109971659
i,60994.28887332176,53.55400856866517,-25.94895443349843,59.88533401489258,20.63604257737404,False,121.15082507206803,1.2422940731048584,0.6843701601028442,2320.6787109375,31.9805850982666,23.6053409576416,0.0006313323974609375,4.19,-0.235561033098579,0.41177233704854754
i,60994.289293877315,53.553984876297804,-25.94895360525263,59.75415802001953,20.63270485569193,False,121.15352968649523,1.252734899520874,0.6849051713943481,2318.865234375,31.985130310058594,23.66905403137207,0.008317947387695312,0.292,-0.24464794113999005,0.4109238865647935
i,60994.29086291666,54.27268435914916,-25.947487049954493,59.8852653503418,20.62028375728554,False,120.54491472467167,1.2463605403900146,0.6950716972351074,2284.9482421875,31.98236083984375,23.661209106445312,0.009515762329101562,14.944,-0.239109227100606,0.39492598813774094
i,60994.29185707176,54.63108184181792,-25.94677317270536,59.88462448120117,20.6124393790231,False,120.24226603760768,1.2449615001678467,0.7121102809906006,2230.27685546875,31.98175048828125,23.64736557006836,0.0104522705078125,0.172,-0.23788980323161923,0.3686318603007699
i,60994.29227737268,54.631085927186895,-25.946824221063714,59.753570556640625,20.609128995949135,True,120.24491704472061,1.245299220085144,0.710615336894989,2234.96533203125,31.981895446777344,23.613576889038086,0.01128387451171875,6.267,-0.2381842902630722,0.37091355890189126
i,60994.293273449075,54.991516887837946,-25.946104881416133,59.75408935546875,20.601297915622734,True,119.94019676292653,1.2488607168197632,0.6976186037063599,2276.60302734375,31.98344612121582,23.601638793945312,0.010595321655273438,1.601,-0.241285012489304,0.3909548659911727
i,60994.29384608796,55.35019861721684,-25.945335279992243,59.88514709472656,20.596804934845885,True,119.63398713348445,1.2505323886871338,0.6999417543411255,2269.0517578125,31.984174728393555,23.597366333007812,0.006755828857421875,10.837,-0.24273736100984517,0.3873452457526029
i,60994.294840069444,55.70902773012198,-25.94461121250502,59.88493728637695,20.589021768578757,True,119.3300088183691,1.2577672004699707,0.6997038125991821,2269.82421875,31.987306594848633,23.719818115234375,0.0066585540771484375,5.415,-0.2490006629732283,0.38771439916178296
i,60994.29526078704,55.70918472325867,-25.94466233498992,59.753883361816406,20.58573343046674,True,119.33252215603494,1.2567408084869385,0.6978800296783447,2275.786865234375,31.98687744140625,23.645841598510742,0.0038127899169921875,11.559,-0.24811429395457785,0.3905480728361267
i,60994.31384724537,62.11478085102128,-25.93119110839116,59.48777770996094,20.444015111376356,True,113.86352437625743,1.221118688583374,0.7098889350891113,2237.2568359375,31.97125244140625,23.40797233581543,0.0057830810546875,14.689,-0.2168946948575072,0.3720239826072529
i,60994.323044826386,65.43852739339562,-25.923923227242984,59.48923110961914,20.376440112410883,True,110.99234041924629,1.215899109840393,0.7250941395759583,2190.33642578125,31.96892547607422,23.314828872680664,-0.011384963989257812,13.178,-0.21224385128632142,0.34901401238551133
r,60995.021672233794,351.61414049052166,-50.3885793082902,69.99049377441406,15.788449990278453,False,124.31131939071682,1.1553995609283447,0.7467502355575562,1323.73974609375,32.131221771240234,23.646129608154297,0.020711898803710938,1.519,-0.15683049541517832,0.3170615793210326
r,60995.022407881945,352.03274650652804,-50.3887546572171,69.9913558959961,15.781305883752882,False,124.38115197535373,1.1571335792541504,0.7708708047866821,1282.336669921875,32.132049560546875,23.639774322509766,0.021976470947265625,4.638,-0.15845874177080999,0.28254600516373896
r,60995.02282810185,352.03284273697585,-50.38875429085413,69.9905014038086,15.777224581023347,False,124.37772169166904,1.1330398321151733,0.7834116816520691,1261.8153076171875,32.12063217163086,23.61798667907715,0.021417617797851562,10.751,-0.13561294448141267,0.26502489215927544
r,60995.02494378472,352.9511842115,-50.3891174737921,69.9913558959961,15.756672109874442,False,124.5195361771122,1.2754218578338623,0.8318202495574951,1188.3968505859375,32.184906005859375,24.128681182861328,0.014249801635742188,2.322,-0.26413463884012284,0.19992627880232874
r,60995.02615806713,353.39047308814355,-50.38928097309698,69.9913558959961,15.744873149112399,False,124.58220211394772,1.2663893699645996,0.8683812022209167,1138.3251953125,32.18101119995117,24.082225799560547,0.010684967041015625,6.634,-0.2564181410359927,0.15322396563526774
r,60995.02657862269,353.3902849076268,-50.38927992117521,69.99049377441406,15.74078621911658,False,124.57881581738806,1.2904102802276611,0.8766897916793823,1127.57666015625,32.191253662109375,24.17163848876953,0.015230178833007812,12.021,-0.2768195356507318,0.1428851260321027
r,60995.029070625,354.2925405077856,-50.38958554795321,69.99049377441406,15.716564669643684,False,124.70043449677114,1.176163673400879,0.8847740888595581,1117.2362060546875,32.140892028808594,23.839385986328125,0.02405548095703125,5.848,-0.17616940449642127,0.13291901106953335
i,60995.05906460648,344.74929198678984,-3.6880783090442164,56.923805236816406,15.424967128599508,False,157.30999148230921,1.2431974411010742,0.5342591404914856,2972.82421875,31.98101806640625,23.428796768188477,0.021734237670898438,8.832,-0.23635026885118116,0.6806200971911741
i,60995.06204240741,345.67229093654356,-3.6888000685186317,56.83892822265625,15.396068487385106,False,158.1230850914075,1.2357163429260254,0.5223777890205383,3040.330810546875,31.977703094482422,23.317676544189453,0.003856658935546875,14.556,-0.22979697615377517,0.7050382427651053
i,60995.06284798611,346.1150671598956,-3.6890888587567607,56.92385482788086,15.388253879557363,False,158.52160483032583,1.2441699504852295,0.5465936660766602,2905.6455078125,31.981407165527344,23.540912628173828,0.015317916870117188,13.736,-0.2371992698513702,0.6558385130385693
i,60995.06449493056,346.557551348214,-3.6892689912062786,56.838775634765625,15.372282221201349,False,158.9048470997998,1.2320261001586914,0.5875144004821777,2703.343994140625,31.976116180419922,23.54845428466797,0.00644683837890625,4.959,-0.22654977085922573,0.5774537099882255
i,60995.06565278935,346.9756926562748,-3.689528414372816,56.83885955810547,15.361057576125447,False,159.27231821963284,1.2293293476104736,0.5771474838256836,2751.8095703125,31.97488784790039,23.47416877746582,-0.0005245208740234375,4.411,-0.2241706239943356,0.5967829834575394
i,60995.06645953704,347.41878796675064,-3.6897901090808496,56.923728942871094,15.353238748714782,False,159.66728999898237,1.226287841796875,0.5654409527778625,2808.884033203125,31.973583221435547,23.46524429321289,0.0064868927001953125,13.749,-0.22148105602605941,0.6190318509473512
i,60995.06687994213,347.41871164803655,-3.6897904956463563,56.838863372802734,15.349164955053812,False,159.66032098826247,1.2390108108520508,0.554425835609436,2864.58642578125,31.97914695739746,23.533493041992188,-0.000385284423828125,19.901,-0.23268773945288465,0.6403913507471858
i,60995.06890519676,348.30183331176767,-3.6902859465351514,56.923805236816406,15.32954672878944,False,160.4362241109313,1.2462186813354492,0.5030298233032227,3157.3330078125,31.982318878173828,23.513980865478516,0.007831573486328125,3.618,-0.23898564305534217,0.7460156650338075
i,60995.07013600694,348.7455164250999,-3.690531683311235,56.9234504699707,15.317629882236561,False,160.82012596002122,1.219061017036438,0.5132558345794678,3094.374267578125,31.970338821411133,23.366737365722656,-0.004184722900390625,8.677,-0.21506360920394607,0.7241652624128394
i,60995.07055633102,348.7455229372145,-3.6905300323904644,56.83864212036133,15.313561294314571,False,160.81325149743813,1.2083678245544434,0.5186934471130371,3061.9228515625,31.965551376342773,23.313838958740234,-0.002094268798828125,14.784,-0.2054978817784805,0.7127230965218457
