band,mjd,ra,dec,altitude,moon_illum_pct,moon_up,moon_sep,sky_bg,zero_point,mag_lim,airmass,zp_band_median,delta_zp_from_band_median,dark_sky_model,sky_excess_mag,sky_flux_ratio_to_model,sky_flux_excess_over_model,is_moonlit,is_cloudyish,is_cloudy_moonlit
i,61001.16277960648,80.80474081774959,-51.18456772173524,58.47938919067383,3.1512981045916098,False,101.45989982558714,2074.83837890625,31.951988220214844,23.515377044677734,1.1729081869125366,31.966468811035156,0.0144805908203125,20.5,-2054.33837890625,0.0,-1.0,False,False,False
z,60991.295960208336,53.49676469023841,8.212112310654954,39.81865692138672,48.87832845902049,True,88.33008874398485,3661.619140625,31.590896606445312,23.05298614501953,1.5567140579223633,31.58596897125244,-0.004927635192871094,19.6,-3642.019140625,0.0,-1.0,True,False,False
i,61045.364510983796,239.45535352054594,-31.731424274416877,27.440828323364258,94.97695159017408,True,113.7409452688341,21213.1875,31.167503356933594,21.42013931274414,2.161190986633301,31.966468811035156,0.7989654541015625,20.5,-21192.6875,0.0,-1.0,True,True,True
i,61054.108927789355,84.7483423891647,-2.42571547043845,62.00860595703125,19.483255514744467,False,142.53727832179635,1480.112548828125,31.972259521484375,23.817306518554688,1.131840705871582,31.966468811035156,-0.00579071044921875,20.5,-1459.612548828125,0.0,-1.0,False,False,False
i,61042.12586758102,30.133467449165884,-76.34921564750756,39.197776794433594,97.33025010673842,True,110.233269517237,5522.005859375,31.96637535095215,23.15865135192871,1.5773913860321045,31.966468811035156,9.34600830078125e-05,20.5,-5501.505859375,0.0,-1.0,True,False,False
r,61020.047629305554,24.818827262218477,-60.38014592294049,59.978023529052734,57.99223809243469,False,119.14469809115322,501.282470703125,31.437368392944336,23.95113754272461,1.1540113687515259,32.17755126953125,0.7401828765869141,21.3,-479.982470703125,1.0162761151049982e-192,-1.0,False,True,False
r,60984.04563100694,349.5619062964676,-50.3880233425703,69.99134063720703,99.54243412970597,True,77.5508316164215,6809.4013671875,32.17198181152344,23.0727596282959,1.0639617443084717,32.17755126953125,0.0055694580078125,21.3,-6788.1013671875,0.0,-1.0,True,False,False
g,60994.097716620374,41.35509920117907,-50.820622065927346,63.3648681640625,22.488647058088063,False,117.45413627792935,476.0139465332031,32.281211853027344,25.078941345214844,1.1186046600341797,32.23981475830078,-0.0413970947265625,22.2,-453.81394653320314,2.981407823209689e-182,-1.0,False,False,False
z,61045.10807408565,72.02345471617636,-70.40756630321232,49.875003814697266,95.7595165956252,True,100.88021288251991,4901.3076171875,31.621070861816406,23.181058883666992,1.3058507442474365,31.58596897125244,-0.035101890563964844,19.6,-4881.7076171875,0.0,-1.0,True,False,False
z,60985.298116087964,66.98115086586607,-57.48071096272409,60.876861572265625,98.94667013311175,True,82.9081607105995,4763.0576171875,31.556068420410156,22.669395446777344,1.1438591480255127,31.58596897125244,0.029900550842285156,19.6,-4743.4576171875,0.0,-1.0,True,False,False
i,61011.17092513889,56.44834450778713,-53.24530670074448,66.756103515625,88.23839557931777,True,73.6436184583349,3619.251953125,31.981246948242188,23.59156036376953,1.0876688957214355,31.966468811035156,-0.01477813720703125,20.5,-3598.751953125,0.0,-1.0,True,False,False
y,61046.27290373843,114.65214458719223,-21.47692893844767,71.43402099609375,89.3215143632647,True,48.57318510847615,2572.849853515625,30.475990295410156,21.784149169921875,1.0540695190429688,30.497295379638672,0.021305084228515625,18.6,-2554.249853515625,0.0,-1.0,True,False,False
i,60995.1881615625,81.82434743807381,-25.885283004493576,63.469017028808594,14.221405597623555,False,102.21678476986044,2564.1123046875,31.980663299560547,23.61518096923828,1.1179453134536743,31.966468811035156,-0.014194488525390625,20.5,-2543.6123046875,0.0,-1.0,False,False,False
g,61032.34090983796,119.8169650145259,21.17583932791566,33.80231857299805,10.11931919425177,False,169.22557083609445,840.73583984375,32.160648345947266,24.13962173461914,1.7899105548858643,32.23981475830078,0.07916641235351562,22.2,-818.53583984375,0.0,-1.0,False,False,False
g,60975.1076600463,36.92325361429195,-25.978581235867274,60.10111999511719,25.182757655919687,True,103.11743290440445,774.7525634765625,32.169219970703125,24.468481063842773,1.1537437438964844,32.23981475830078,0.07059478759765625,22.2,-752.5525634765625,9.527404613059989e-302,-1.0,True,False,False
r,61060.19668241898,120.00103302082881,-6.189428742331658e-06,59.82108688354492,1.911028773746165,False,154.917262554683,856.1117553710938,32.191551208496094,24.542617797851562,1.1558927297592163,32.17755126953125,-0.01399993896484375,21.3,-834.8117553710938,0.0,-1.0,False,False,False
i,61041.089811412035,14.20484015080687,-28.726906237405327,48.74873352050781,91.99054253587524,True,74.24853807987814,4174.8779296875,31.95649528503418,23.26102638244629,1.326725959777832,31.966468811035156,0.009973526000976562,20.5,-4154.3779296875,0.0,-1.0,True,False,False
z,61048.28044436342,124.95921223527512,16.07377300227065,42.20869445800781,72.68528041206217,True,47.09604853524518,4360.95361328125,31.45389175415039,22.179662704467773,1.4848881959915161,31.58596897125244,0.13207721710205078,19.6,-4341.35361328125,0.0,-1.0,True,False,False
z,61009.060104375,53.267759285676725,-28.06445632011793,60.645668029785156,68.74547223090745,True,60.06238173267246,4096.2939453125,31.59760284423828,23.078350067138672,1.147264003753662,31.58596897125244,-0.011633872985839844,19.6,-4076.6939453125,0.0,-1.0,True,False,False
i,61027.217108680554,54.24668647048105,-30.180367065369996,55.74874496459961,3.153670130419423,False,123.66622131277818,1753.37744140625,31.969757080078125,23.98798942565918,1.2075871229171753,31.966468811035156,-0.00328826904296875,20.5,-1732.87744140625,0.0,-1.0,False,False,False
i,61041.28815158565,126.39208341536921,2.2110751562557964,56.940887451171875,92.85049228243076,True,61.86703855349894,3525.8359375,31.984390258789062,23.636472702026367,1.1918132305145264,31.966468811035156,-0.01792144775390625,20.5,-3505.3359375,0.0,-1.0,True,False,False
z,61045.1829571412,73.07154800505778,-9.840278212062545,58.040618896484375,95.51571435447248,True,65.69912969305778,4084.703125,31.60750389099121,23.014312744140625,1.1769065856933594,31.58596897125244,-0.02153491973876953,19.6,-4065.103125,0.0,-1.0,True,False,False
y,61051.25599386574,118.63439011268358,-10.776723214043699,67.1039047241211,43.780027911593315,True,83.53764601756124,3557.021240234375,30.536563873291016,22.11847496032715,1.0846227407455444,30.497295379638672,-0.03926849365234375,18.6,-3538.421240234375,0.0,-1.0,True,False,False
g,60996.121462118055,359.687242839592,-34.55412017588384,65.0330581665039,8.792106076229722,False,132.29340911634733,561.9342041015625,32.248538970947266,24.44815444946289,1.102047085762024,32.23981475830078,-0.008724212646484375,22.2,-539.7342041015625,1.2773748447455682e-216,-1.0,False,False,False
z,61014.14374150463,20.844639886203264,-25.994870412634516,59.88370132446289,99.67999572470893,True,74.4354296073056,4771.12744140625,31.574176788330078,23.088136672973633,1.1543205976486206,31.58596897125244,0.011792182922363281,19.6,-4751.52744140625,0.0,-1.0,True,False,False
g,61034.33682087963,120.33916437823304,-56.11734403857037,59.0661506652832,25.00300273665904,False,107.55902609146608,638.3057861328125,32.26470947265625,24.670188903808594,1.1644409894943237,32.23981475830078,-0.02489471435546875,22.2,-616.1057861328125,3.6114827670604995e-247,-1.0,False,False,False
y,61046.27144671296,113.77877124450558,-18.781188864276988,69.63475799560547,89.32758764607888,True,47.203260553063586,2587.969970703125,30.543075561523438,22.578096389770508,1.0657587051391602,30.497295379638672,-0.045780181884765625,18.6,-2569.369970703125,0.0,-1.0,True,False,False
r,61016.105534780094,24.031985238583445,-31.83506425331313,73.75591278076172,92.78429068014735,True,99.05779620618176,2630.751953125,32.192970275878906,23.63010025024414,1.0408823490142822,32.17755126953125,-0.01541900634765625,21.3,-2609.451953125,0.0,-1.0,True,False,False
i,61058.292550729166,159.8066682875204,-50.64159904645452,68.62399291992188,0.3104269850987218,False,94.6639149699538,1002.8194580078125,31.972095489501953,24.38652229309082,1.0734601020812988,31.966468811035156,-0.005626678466796875,20.5,-982.3194580078125,0.0,-1.0,False,False,False
i,61058.197459456016,134.40864774363277,-45.60977975849783,69.7044677734375,0.4489519321123736,False,106.75268810287905,1436.034423828125,31.962331771850586,23.76881980895996,1.0659847259521484,31.966468811035156,0.0041370391845703125,20.5,-1415.534423828125,0.0,-1.0,False,False,False
i,61042.124489131944,28.175489903179773,-73.48822491490542,40.53774642944336,97.32709998591825,True,108.690640373566,5325.9091796875,31.970924377441406,23.24782943725586,1.5340368747711182,31.966468811035156,-0.00445556640625,20.5,-5305.4091796875,0.0,-1.0,True,False,False
z,61051.337758090274,170.90452464990838,-13.99466822744006,71.59182739257812,43.145028438104404,True,33.26844370507338,3290.84326171875,31.585346221923828,23.05967140197754,1.0537540912628174,31.58596897125244,0.0006227493286132812,19.6,-3271.24326171875,0.0,-1.0,True,False,False
z,60988.2319787963,31.845160498541407,-69.42688008402875,47.5143928527832,80.48223979540568,True,109.48049213958704,4777.396484375,31.566333770751953,22.655811309814453,1.3537898063659668,31.58596897125244,0.01963520050048828,19.6,-4757.796484375,0.0,-1.0,True,False,False
g,60993.14256915509,30.40805694857714,-60.307674909752166,59.97565460205078,30.571538562765056,False,116.94922151683276,688.0881958007812,32.265995025634766,24.641597747802734,1.1542564630508423,32.23981475830078,-0.026180267333984375,22.2,-665.8881958007812,4.412875548496203e-267,-1.0,False,False,False
r,61088.16413267361,122.40892298650785,11.801710176073371,46.32659912109375,0.1259948444582215,False,156.42673367774256,1077.96484375,32.19196319580078,24.260303497314453,1.3796831369400024,32.17755126953125,-0.01441192626953125,21.3,-1056.66484375,0.0,-1.0,False,False,False
z,61069.14920489583,125.12408280253554,1.676276972104601,55.392234802246094,81.1912820081704,True,54.14169763895001,4049.974609375,31.531702041625977,22.73883628845215,1.2141380310058594,31.58596897125244,0.054266929626464844,19.6,-4030.374609375,0.0,-1.0,True,False,False
g,61001.121653981485,9.862783938707398,-36.5122357060164,69.0285415649414,2.979232108114249,False,89.83385734078347,465.8753662109375,32.2673225402832,24.75496482849121,1.0701799392700195,32.23981475830078,-0.027507781982421875,22.2,-443.6753662109375,3.3872988573829933e-178,-1.0,False,False,False
y,61090.376888784725,201.26413149040314,-4.5733660666428415,61.87529754638672,4.314484005587738,False,152.20654361390098,3755.746826171875,30.525550842285156,22.043949127197266,1.1326916217803955,30.497295379638672,-0.028255462646484375,18.6,-3737.146826171875,0.0,-1.0,False,False,False
r,60999.20646045139,30.58587332156585,-21.296739165751053,59.886375427246094,0.1296370876600672,False,130.09203342887682,914.5740966796875,32.188079833984375,24.377437591552734,1.1545603275299072,32.17755126953125,-0.010528564453125,21.3,-893.2740966796875,0.0,-1.0,False,False,False
i,60979.2559755787,26.54821659027153,-6.336576946403167,49.89814758300781,65.60318260680079,True,57.63905905646398,3425.742919921875,31.985143661499023,23.779451370239258,1.3047397136688232,31.966468811035156,-0.018674850463867188,20.5,-3405.242919921875,0.0,-1.0,True,False,False
g,61091.076016770836,59.02398447085939,-49.367509600750175,49.82087326049805,7.445435561903924,False,72.8322682980104,519.7063598632812,32.20431900024414,24.302570343017578,1.3058265447616577,32.23981475830078,0.035495758056640625,22.2,-497.50635986328126,9.941594720320063e-200,-1.0,False,False,False
y,61049.332001041665,128.13337349907943,-23.01285585751474,63.13584899902344,62.76656484882436,True,56.52078703287215,2288.547607421875,30.443445205688477,21.898216247558594,1.1195591688156128,30.497295379638672,0.05385017395019531,18.6,-2269.947607421875,0.0,-1.0,True,False,False
z,61009.249576504626,112.38438031398125,-9.830517826457811,59.50502014160156,70.29249287272614,True,111.92970114480153,4187.9765625,31.60403060913086,23.024171829223633,1.1603310108184814,31.58596897125244,-0.01806163787841797,19.6,-4168.3765625,0.0,-1.0,True,False,False
r,61088.326779814815,157.04875259435954,-34.274515975335035,58.87126159667969,0.0188472067501555,False,131.8827853933973,999.37255859375,32.22016906738281,24.422779083251953,1.1662712097167969,32.17755126953125,-0.0426177978515625,21.3,-978.07255859375,0.0,-1.0,False,False,False
i,61018.26263613426,66.25006730204088,-30.80383678211375,59.62255859375,75.81085590972695,True,85.92435522840994,2164.378662109375,31.93604278564453,23.343236923217773,1.1573735475540161,31.966468811035156,0.030426025390625,20.5,-2143.878662109375,0.0,-1.0,True,False,False
y,61046.29468457176,117.97246804929338,-22.014575868526673,68.00862884521484,89.23102993823733,True,46.9604114956975,2697.33251953125,30.522586822509766,22.3179931640625,1.0773941278457642,30.497295379638672,-0.02529144287109375,18.6,-2678.73251953125,0.0,-1.0,True,False,False
r,61044.13208858796,59.53811444814967,-49.14541610022938,65.50794982910156,99.05630456812379,True,90.34967466250895,5342.23828125,32.21858596801758,23.513019561767578,1.0978150367736816,32.17755126953125,-0.041034698486328125,21.3,-5320.93828125,0.0,-1.0,True,False,False
g,61051.105238634256,74.14160555281272,20.286085342634046,39.344390869140625,45.35616147386089,False,130.29922528047612,655.6549682617188,32.17847442626953,24.37248992919922,1.573167085647583,32.23981475830078,0.06134033203125,22.2,-633.4549682617187,4.14966172763715e-254,-1.0,False,False,False
i,60992.09775783565,37.37287828150083,-28.365446925704404,71.68000030517578,40.66693879324427,False,119.18179202150873,2014.370361328125,31.97738265991211,23.89615249633789,1.0536309480667114,31.966468811035156,-0.010913848876953125,20.5,-1993.870361328125,0.0,-1.0,False,False,False
r,60997.18640010417,19.335615580197132,-25.996848897299472,59.75423812866211,3.9266171617579726,False,137.44778410130866,1456.23779296875,30.885974884033203,22.699644088745117,1.1560794115066528,32.17755126953125,1.2915763854980469,21.3,-1434.93779296875,0.0,-1.0,False,True,False
r,61088.19405303241,140.38588176470088,-60.12306894375017,59.772857666015625,0.09743728525025142,False,105.74341871100559,948.3563842773438,32.22113037109375,24.538801193237305,1.1562429666519165,32.17755126953125,-0.0435791015625,21.3,-927.0563842773438,0.0,-1.0,False,False,False
i,61006.28972253472,78.97102464592405,-40.40236446412268,70.39859771728516,39.34492310710927,False,97.43872113753262,1568.41796875,31.978063583374023,23.967979431152344,1.0607025623321533,31.966468811035156,-0.011594772338867188,20.5,-1547.91796875,0.0,-1.0,False,False,False
r,61057.32895861111,133.77820095583138,-31.266412849845814,64.08628845214844,2.112451632524942,False,114.26019266384102,1009.4874267578125,32.19334411621094,24.411239624023438,1.1103496551513672,32.17755126953125,-0.0157928466796875,21.3,-988.1874267578125,0.0,-1.0,False,False,False
r,60987.25707818287,68.88543374397752,-0.2929997510579101,59.996726989746094,88.84511979873086,True,32.5879347029425,9736.109375,32.208099365234375,22.900867462158203,1.1541500091552734,32.17755126953125,-0.030548095703125,21.3,-9714.809375,0.0,-1.0,True,False,False
i,60993.03463288194,354.31858282830393,-60.39161833392736,59.988407135009766,31.89177424241293,False,126.43260459188137,2723.4609375,31.98554229736328,23.401233673095703,1.154152750968933,31.966468811035156,-0.019073486328125,20.5,-2702.9609375,0.0,-1.0,False,False,False
z,60983.06267,354.74574127916844,-50.39026461548491,69.9913558959961,96.72871696040445,True,64.87697992736119,4659.361328125,31.540752410888672,22.338525772094727,1.0639617443084717,31.58596897125244,0.04521656036376953,19.6,-4639.761328125,0.0,-1.0,True,False,False
i,60979.24387560185,22.087033459532307,-6.341003137556458,49.82899475097656,65.47559769984164,True,53.45904887010113,3328.2783203125,31.987878799438477,23.818876266479492,1.3060574531555176,31.966468811035156,-0.021409988403320312,20.5,-3307.7783203125,0.0,-1.0,True,False,False
y,61050.302207175926,118.00714295685854,-53.67854916561927,58.2698974609375,53.12295008506174,True,74.65570621832015,1518.8427734375,30.464452743530273,22.384862899780273,1.1740727424621582,30.497295379638672,0.03284263610839844,18.6,-1500.2427734375,0.0,-1.0,True,False,False
i,61029.13007960648,59.45493096663776,-0.6889991356780476,59.97785186767578,0.12577168346517564,False,140.62762722407516,1496.2852783203125,31.935182571411133,23.597505569458008,1.1539674997329712,31.966468811035156,0.03128623962402344,20.5,-1475.7852783203125,0.0,-1.0,False,False,False
u,61058.30493947917,150.11951906261763,2.4969575130947232,56.86576461791992,0.29593348889540017,False,139.27496491587053,50.075416564941406,30.416706085205078,23.85122299194336,1.1927977800369263,30.217243194580078,-0.199462890625,22.0,-28.075416564941406,5.8861777675620515e-12,-0.9999999999941138,False,False,False
i,61091.39728359954,217.40983130132724,-55.13948210631405,64.77347564697266,10.020040662098328,False,124.71927297233069,7714.60986328125,31.61020278930664,22.37970733642578,1.1046079397201538,31.966468811035156,0.3562660217285156,20.5,-7694.10986328125,0.0,-1.0,False,True,False
i,61029.12298118055,58.050920369629395,1.236227768232587e-05,59.44911193847656,0.12589360020608953,False,140.25988850541304,1446.4534912109375,31.960777282714844,23.52547264099121,1.1602100133895874,31.966468811035156,0.0056915283203125,20.5,-1425.9534912109375,0.0,-1.0,False,False,False
i,61005.16823675926,40.01713784837668,-46.933408922774696,69.86917877197266,28.418650899583177,False,74.57794265349746,1862.83154296875,31.98330307006836,23.972137451171875,1.064359426498413,31.966468811035156,-0.016834259033203125,20.5,-1842.33154296875,0.0,-1.0,False,False,False
u,61029.32035891204,149.7270106953832,2.20028144214968,54.0616340637207,0.20668557063641124,False,119.09637112990983,69.77993774414062,30.370620727539062,23.376079559326172,1.2344850301742554,30.217243194580078,-0.15337753295898438,22.0,-47.779937744140625,7.727248916895066e-20,-1.0,False,False,False
i,60975.302574444446,107.31434043512903,-25.823579215367204,60.10102081298828,27.196641032239878,False,125.96309738124872,2445.3779296875,30.882535934448242,22.76985740661621,1.1537412405014038,31.966468811035156,1.083932876586914,20.5,-2424.8779296875,0.0,-1.0,False,True,False
r,61032.30437912037,129.28005800852463,0.8377687784069273,58.99263381958008,9.812964088331523,False,160.455070425493,827.9585571289062,32.2076530456543,24.64576530456543,1.165789008140564,32.17755126953125,-0.030101776123046875,21.3,-806.6585571289063,2e-323,-1.0,False,False,False
i,61027.04837765046,42.98088818604248,-59.60643813512385,60.008575439453125,3.9802641762545443,False,94.12356542340788,1613.965576171875,31.984622955322266,24.347400665283203,1.153814435005188,31.966468811035156,-0.018154144287109375,20.5,-1593.465576171875,0.0,-1.0,False,False,False
r,61020.0371024537,22.088766489364026,-60.382668066734524,59.98885726928711,58.12764487788452,False,120.16321100071319,1649.486083984375,32.19371795654297,24.154268264770508,1.153895616531372,32.17755126953125,-0.01616668701171875,21.3,-1628.186083984375,0.0,-1.0,False,False,False
z,61009.27650425926,76.62621946547486,-44.76270603859815,67.912353515625,70.57086624097226,False,82.10662704197424,3526.08544921875,31.59992790222168,23.00212860107422,1.078290343284607,31.58596897125244,-0.013958930969238281,19.6,-3506.48544921875,0.0,-1.0,False,False,False
g,60996.0625481713,16.025496136868846,-42.87986823254609,75.83432006835938,9.242524476866226,False,127.41820955490947,457.8758544921875,32.229087829589844,24.299110412597656,1.0313694477081299,32.23981475830078,0.0107269287109375,22.2,-435.6758544921875,5.366093098186917e-175,-1.0,False,False,False
g,60976.12409060185,21.299847100484563,-29.87405383200732,80.36808776855469,34.16163486822846,True,79.95420854629185,793.09326171875,32.27345275878906,24.606666564941406,1.014459490776062,32.23981475830078,-0.03363800048828125,22.2,-770.89326171875,4.392333548578025e-309,-1.0,True,False,False
i,61006.147486458336,9.734963939215463,-44.024433241583296,56.78997039794922,37.694803182119486,True,48.25584573662085,3191.86181640625,32.240478515625,23.816177368164062,1.1931082010269165,31.966468811035156,-0.27400970458984375,20.5,-3171.36181640625,0.0,-1.0,True,False,False
i,61029.065060057874,353.12050579517444,-15.040076033616044,43.507389068603516,0.13478862737049124,False,79.80603175365458,2337.682373046875,31.949962615966797,23.647214889526367,1.4478358030319214,31.966468811035156,0.016506195068359375,20.5,-2317.182373046875,0.0,-1.0,False,False,False
i,61041.09117451389,14.695712526842897,-28.726563685871763,48.747196197509766,91.99590691005628,True,73.95345835377128,4168.7529296875,31.943931579589844,23.150789260864258,1.326761245727539,31.966468811035156,0.0225372314453125,20.5,-4148.2529296875,0.0,-1.0,True,False,False
g,60993.283112164354,89.4567113774632,-21.48100670883784,80.11849212646484,29.16664779029411,True,81.31611843908907,749.9157104492188,32.295204162597656,24.72167205810547,1.0151171684265137,32.23981475830078,-0.055389404296875,22.2,-727.7157104492187,8.198149245967237e-292,-1.0,True,False,False
y,60982.27055361111,83.85557355934156,-51.399653998166485,66.20455932617188,92.07270148103045,True,86.83326259707846,3005.34521484375,30.514007568359375,22.200855255126953,1.092754602432251,30.497295379638672,-0.016712188720703125,18.6,-2986.74521484375,0.0,-1.0,True,False,False
i,61054.11265052083,86.09209555519169,-2.422322003105051,62.00861358642578,19.444184542472385,False,141.66333776018757,1571.7696533203125,31.98487091064453,24.0218563079834,1.1318401098251343,31.966468811035156,-0.018402099609375,20.5,-1551.2696533203125,0.0,-1.0,False,False,False
r,61011.06139576389,322.2925569280705,-65.17243864721632,39.88697814941406,87.70027950844627,True,92.84334847566231,2527.551025390625,31.3924560546875,22.839229583740234,1.5548458099365234,32.17755126953125,0.78509521484375,21.3,-2506.251025390625,0.0,-1.0,True,True,True
r,60985.13269251157,22.094805260472118,-60.38485324286251,59.98885726928711,99.19315627094447,True,86.57580441999723,6466.79052734375,31.909608840942383,22.204004287719727,1.1541497707366943,32.17755126953125,0.2679424285888672,21.3,-6445.49052734375,0.0,-1.0,True,False,False
r,61019.04475832176,57.60143003736036,-25.939230641877412,60.10094451904297,68.02856142581861,False,97.92661288148477,1048.21728515625,32.192169189453125,24.295591354370117,1.15348482131958,32.17755126953125,-0.014617919921875,21.3,-1026.91728515625,0.0,-1.0,False,False,False
i,60995.19028378472,86.20030226557034,-25.874500648337392,60.351898193359375,14.202974801622615,False,98.37142846053196,2639.705810546875,31.966291427612305,23.159351348876953,1.1508567333221436,31.966468811035156,0.0001773834228515625,20.5,-2619.205810546875,0.0,-1.0,False,False,False
g,61088.117754039355,105.39356225191948,3.415943595790674,54.204471588134766,0.17742056769800008,False,138.78227203634353,583.7783203125,32.249961853027344,24.356372833251953,1.2310607433319092,32.23981475830078,-0.0101470947265625,22.2,-561.5783203125,2.337070830926589e-225,-1.0,False,False,False
r,61028.054450208336,36.70788102957323,14.64340283191813,44.99522018432617,1.183759587105776,False,143.75349058764274,1191.140380859375,32.169403076171875,24.2391357421875,1.4119333028793335,32.17755126953125,0.008148193359375,21.3,-1169.840380859375,0.0,-1.0,False,False,False
i,61001.15927131945,72.65221283351217,-52.75458309193606,61.063472747802734,3.1360388579617537,False,99.76909412671185,2054.46044921875,31.965932846069336,23.669349670410156,1.1424654722213745,31.966468811035156,0.0005359649658203125,20.5,-2033.96044921875,0.0,-1.0,False,False,False
i,60979.230797337965,91.08686060007634,-48.642979956659914,55.07170867919922,65.34154928716924,True,99.63429767661476,2477.072021484375,31.990272521972656,23.84729766845703,1.2195024490356445,31.966468811035156,-0.0238037109375,20.5,-2456.572021484375,0.0,-1.0,True,False,False
g,60993.1828355787,42.419615210274195,-60.29108661678157,59.800148010253906,30.12620624889266,False,112.01022538742649,710.5862426757812,32.25520706176758,24.514371871948242,1.1562621593475342,32.23981475830078,-0.015392303466796875,22.2,-688.3862426757812,4.420820990872039e-276,-1.0,False,False,False
i,61001.20117056713,33.366441430408386,-31.867445513034223,64.90675354003906,3.3246903781895654,False,106.55509216187151,1005.0,31.217933654785156,23.28898048400879,1.103550672531128,31.966468811035156,0.74853515625,20.5,-984.5,0.0,-1.0,False,True,False
g,61034.188698032405,81.30760769751743,-37.34509152250716,79.43584442138672,23.278781310235825,False,97.38846266948782,510.6911926269531,32.2911262512207,24.805774688720703,1.0168774127960205,32.23981475830078,-0.051311492919921875,22.2,-488.49119262695314,4.0134970603585627e-196,-1.0,False,False,False
z,60985.27721574074,87.43157409533742,-66.54009059412355,52.89379119873047,98.9783467701762,True,94.99311944560473,5184.15234375,31.5158748626709,22.36090087890625,1.2528630495071411,31.58596897125244,0.07009410858154297,19.6,-5164.55234375,0.0,-1.0,True,False,False
z,60988.21846607639,4.18080912493597,-77.81883469935534,37.28511047363281,80.56947387609699,True,119.09473617815577,5725.76171875,31.575475692749023,22.743812561035156,1.645889163017273,31.58596897125244,0.010493278503417969,19.6,-5706.16171875,0.0,-1.0,True,False,False
i,61042.16425325232,79.57963796371533,-71.11521081267804,48.74009323120117,97.4178038426228,True,100.22769225528651,4655.93115234375,31.976837158203125,23.180944442749023,1.3279587030410767,31.966468811035156,-0.01036834716796875,20.5,-4635.43115234375,0.0,-1.0,True,False,False
i,61027.159947314816,0.831055301306769,-20.547786570215678,24.73756980895996,3.420747283157588,False,104.74194240993067,3314.51220703125,31.91529083251953,23.596832275390625,2.3673975467681885,31.966468811035156,0.051177978515625,20.5,-3294.01220703125,0.0,-1.0,False,False,False
i,61027.17542853009,39.1884813596265,-30.20709675768611,55.750370025634766,3.346387901520237,False,120.09596218260205,1764.340087890625,31.97101593017578,24.09866714477539,1.2075669765472412,31.966468811035156,-0.004547119140625,20.5,-1743.840087890625,0.0,-1.0,False,False,False
i,61041.29580400463,123.20167498092866,-22.234083378755216,75.87487030029297,92.89063278347585,True,73.48258278603878,3213.57080078125,31.988265991210938,23.618492126464844,1.0306137800216675,31.966468811035156,-0.02179718017578125,20.5,-3193.07080078125,0.0,-1.0,True,False,False
r,61021.071337974536,35.42828962914972,-50.365405583001184,69.99129486083984,47.68915872877205,False,120.4448959589791,791.0453491210938,32.200286865234375,24.542964935302734,1.063786506652832,32.17755126953125,-0.022735595703125,21.3,-769.7453491210938,1.2643297338271583e-308,-1.0,False,False,False
i,60975.158962118054,16.506121002944234,-56.409919187779664,63.701175689697266,25.636986872579303,True,73.28895472704883,1812.235107421875,31.56508445739746,23.554170608520508,1.1148791313171387,31.966468811035156,0.4013843536376953,20.5,-1791.735107421875,0.0,-1.0,True,True,True
r,61057.31470866898,152.6978834651866,-6.912988357778195,66.10132598876953,2.1583889221073016,False,119.99380850418017,1059.652587890625,32.195159912109375,24.28380012512207,1.0929889678955078,32.17755126953125,-0.017608642578125,21.3,-1038.352587890625,0.0,-1.0,False,False,False
i,60987.03301049768,348.7214166414862,13.617976773374188,45.99402618408203,90.17895087968941,False,84.98089523162595,2742.07080078125,31.942729949951172,23.11231231689453,1.38843834400177,31.966468811035156,0.023738861083984375,20.5,-2721.57080078125,0.0,-1.0,False,False,False
i,61068.03673587963,83.76898776496276,-46.836863495813,70.06282806396484,70.45682047789816,True,76.7746839556941,3117.58935546875,31.14219093322754,21.994970321655273,1.0635457038879395,31.966468811035156,0.8242778778076172,20.5,-3097.08935546875,0.0,-1.0,True,True,True
y,61050.320390092595,139.6375579918414,-69.51043946616281,49.75736999511719,52.99477891786151,True,69.88885080750269,1927.60302734375,30.445592880249023,22.282411575317383,1.307861089706421,30.497295379638672,0.05170249938964844,18.6,-1909.00302734375,0.0,-1.0,True,False,False
r,61002.122845300924,21.177539265092143,-47.169105647190115,69.93756866455078,6.955638265030001,False,82.40815162337853,764.1373291015625,32.17103576660156,24.16252326965332,1.0638962984085083,32.17755126953125,0.0065155029296875,21.3,-742.8373291015625,7.329398912010641e-298,-1.0,False,False,False
z,60983.06351175926,354.74576503765775,-50.39026625617853,69.98898315429688,96.73104017141276,True,64.8847738408309,4637.32666015625,31.542247772216797,22.34796905517578,1.0639727115631104,31.58596897125244,0.04372119903564453,19.6,-4617.72666015625,0.0,-1.0,True,False,False
y,61045.153267974536,70.22626944235411,-11.27021701156766,64.3692855834961,95.60798491089683,True,68.6263100131217,4042.91455078125,30.59103775024414,21.962177276611328,1.1080272197723389,30.497295379638672,-0.09374237060546875,18.6,-4024.31455078125,0.0,-1.0,True,False,False
z,61019.3017865625,95.19724612121628,-61.96960162722113,55.240196228027344,65.68675766037852,True,87.46815173775175,3445.318359375,31.566829681396484,22.850502014160156,1.2156057357788086,31.58596897125244,0.01913928985595703,19.6,-3425.718359375,0.0,-1.0,True,False,False
