band,mjd,ra,dec,altitude,moon_illum_pct,moon_up,sky_bg,zero_point
i,60988.28611443287,73.79412101873898,-55.60715912056187,64.21123504638672,80.15518338265586,True,2928.498779296875,31.961639404296875
i,60988.286552233796,73.79425408964515,-55.60715898191216,64.18975067138672,80.15265354048329,True,2937.546630859375,31.975017547607422
i,60988.287006597224,75.7771329826136,-52.98493172915021,66.9797134399414,80.15002948281116,True,2925.33203125,31.97488784790039
i,60988.287443622685,75.7774402548121,-52.9849572855249,66.96039581298828,80.14750697817807,True,2933.354248046875,31.972640991210938
i,60988.28793866898,70.66001391563086,-53.06629320791772,65.93544006347656,80.1446512490321,True,2969.5625,31.959617614746094
i,60988.288375717595,70.65978105558953,-53.066292997778994,65.8979721069336,80.14213154799683,True,2963.46337890625,31.959117889404297
i,60988.28883695602,72.71540218852401,-50.52607510024927,68.69084167480469,80.13947386153633,True,2916.992431640625,31.969039916992188
i,60988.28927392361,72.7155330697481,-50.5260762295663,68.65362548828125,80.13695741087975,True,2911.61279296875,31.966352462768555
i,60988.28977873843,67.8328852953318,-50.47834395058703,67.21688079833984,80.13405189945414,True,2944.65185546875,31.9676513671875
i,60988.29021604166,67.83309547830007,-50.4783415447452,67.1619644165039,80.13153638744433,True,2940.491455078125,31.968326568603516
i,60988.29068489583,69.93043655529588,-48.007564139212775,69.92050170898438,80.12884084479457,True,2882.7099609375,31.96548080444336
i,60988.291121863425,69.93049808277006,-48.0075643700235,69.86341857910156,80.12632997462315,True,2870.01318359375,31.953922271728516
i,60988.291624756945,65.2798414446934,-47.84180905807988,67.99891662597656,80.12344188261802,True,2932.732421875,31.961387634277344
i,60988.29206280092,65.2798720471016,-47.84181059887887,67.92574310302734,80.12092759861102,True,2936.44091796875,31.963050842285156
i,60988.29256336806,62.97298993909949,-50.21978039149444,65.08106994628906,80.11805600180224,True,3010.2568359375,31.962615966796875
i,60988.29300159722,62.97299204368913,-50.21978165076064,65.00987243652344,80.11554337067572,True,3012.739990234375,31.953575134277344
i,60988.293511296295,65.5345535547505,-52.91559824832128,63.92411422729492,80.11262253195959,True,3017.424072265625,31.945539474487305
i,60988.29394950232,65.53471250619322,-52.91559751685113,63.86664581298828,80.11011272397035,True,3011.20361328125,31.961233139038086
i,60988.29444349537,62.99623043596155,-55.308705445530514,60.99982452392578,80.10728486748269,True,3063.499267578125,31.963733673095703
i,60988.294881539354,62.996212779554625,-55.308706151082276,60.94295883178711,80.10477858162648,True,3060.62744140625,31.95526885986328
i,60988.29536309028,60.44353893613224,-52.5493035695844,61.87105941772461,80.1020247546147,True,3018.819091796875,31.957740783691406
i,60988.295801168984,60.443628317308026,-52.549304694053035,61.80048370361328,80.09952077969163,True,3014.35107421875,31.963584899902344
i,60988.29628642361,58.16740444716896,-49.76661027679878,62.35808181762695,80.09674852976428,True,3006.990966796875,31.96693992614746
i,60988.29672366898,58.167441751913245,-49.766611438075515,62.27426528930664,80.09425178206638,True,3011.07080078125,31.96851348876953
i,60988.29721528935,55.42375115708803,-51.982516029979834,59.500423431396484,80.09144591577181,True,3057.1572265625,31.962078094482422
i,60988.29765344907,55.42369829387199,-51.98251571379371,59.41922378540039,80.08894638200046,True,3058.7431640625,31.95681381225586
i,60988.29815959491,57.65500972665444,-54.81795624261582,58.680599212646484,80.08606042077551,True,3064.44140625,31.956653594970703
i,60988.2985974537,57.65502086489256,-54.81795557951042,58.61083984375,80.08356502472012,True,3068.0830078125,31.955326080322266
i,60988.29907059028,60.1678116166576,-57.645687427873554,57.60404968261719,80.08086981929208,True,3125.403076171875,31.960466384887695
i,60988.299507766205,60.16801314958733,-57.64568447731426,57.54594802856445,80.07838059702766,True,3135.337890625,31.967071533203125
i,60988.29999087963,54.563501953921325,-57.012142336995986,55.663394927978516,80.07563106585025,True,3204.597412109375,31.963186264038086
i,60988.30043009259,54.56345757455152,-57.01214075390469,55.59483337402344,80.07313251402257,True,3206.931640625,31.96310806274414
i,60988.30090112268,56.98744444086689,-59.913057413429684,54.59100341796875,80.07045414621913,True,3256.11669921875,31.965435028076172
i,60988.301339502315,56.98749695360609,-59.913056584552564,54.533382415771484,80.06796252206856,True,3253.30322265625,31.9566593170166
i,60988.30182355324,53.37551303650141,-62.09515053008454,51.70771408081055,80.06521251878691,True,3391.6279296875,31.955005645751953
i,60988.30226144676,53.37564396739817,-62.09515040030057,51.6513671875,80.0627258221055,True,3392.757080078125,31.953073501586914
i,60988.302722430555,62.98702149421128,-60.473178667664975,55.955135345458984,80.06010909270205,True,3209.447509765625,31.963069915771484
i,60988.30316041667,62.98691944184592,-60.47317783764823,55.90653991699219,80.05762393181843,True,3202.122802734375,31.963077545166016
i,60988.3036453588,59.68421229512145,-62.833677598914214,53.03591537475586,80.05487349053648,True,3343.9423828125,31.953857421875
i,60988.30408252315,59.68409926978638,-62.8336319429183,52.98812484741211,80.0523950542474,True,3338.07861328125,31.930496215820312
i,60988.30456858796,55.814265576579764,-65.11442763291637,50.109798431396484,80.04964051088879,True,3458.503173828125,31.94757843017578
i,60988.305005532406,55.81434315502663,-65.11447230156405,50.062747955322266,80.04716533288334,True,3438.987548828125,31.952388763427734
i,60988.307059004626,55.81452923500408,-65.11442574073575,49.83958053588867,80.03554526615187,True,3360.12744140625,31.94822120666504
z,60988.315217118055,92.57226306338923,-59.14586046391946,61.07999038696289,79.98956108579162,True,3648.009765625,31.589204788208008
z,60988.31569454861,97.80930113996595,-58.04527211994215,61.83174133300781,79.98687790849016,True,3649.740966796875,31.591262817382812
z,60988.31616297454,97.32250744008361,-61.10764754745079,58.88834762573242,79.98424609473204,True,3678.67431640625,31.5888671875
z,60988.31662949074,96.83013935921844,-64.17295641236318,55.90792465209961,79.98162574197745,True,3752.56298828125,31.579578399658203
z,60988.317097175925,102.61871080297075,-62.91848403929745,56.58216857910156,79.97899954129437,True,3749.27490234375,31.57464027404785
z,60988.31754098379,102.58975033362303,-59.81286094395963,59.5663948059082,79.97650807155733,True,3607.55126953125,31.58578109741211
z,60988.31797783565,102.58992034155517,-59.81285626075078,59.590885162353516,79.97405626024542,True,3601.313232421875,31.577299118041992
z,60988.31844751158,107.8540885055059,-61.419400417347106,57.17160415649414,79.97142088456711,True,3681.6123046875,31.578582763671875
z,60988.3189208912,112.54403066085462,-59.714489094142515,57.559024810791016,79.96876540513482,True,3707.19482421875,31.583980560302734
z,60988.31936576389,107.39826946230826,-58.292170197387264,60.156986236572266,79.96627044484649,True,3633.489013671875,31.584686279296875
z,60988.3198027662,107.39828375579677,-58.29216865556295,60.19328689575195,79.96382018368412,True,3630.1630859375,31.58293342590332
z,60988.320280231485,111.76086491842078,-56.57937960770361,60.5305061340332,79.96114366776116,True,3647.724609375,31.577802658081055
z,60988.32071814815,111.76107473051687,-56.57932926865661,60.57939529418945,79.95868940592747,True,3658.153564453125,31.57987403869629
z,60988.321164699075,107.14479966282217,-55.15543999626081,63.17698287963867,79.95618729046105,True,3568.51318359375,31.584762573242188
z,60988.321601840275,107.14493046569095,-55.155438829565554,63.217933654785156,79.95373841231097,True,3568.49365234375,31.57048797607422
z,60988.32210644676,102.66999678754664,-56.7050181128125,62.773014068603516,79.95091220647224,True,3562.70751953125,31.576570510864258
z,60988.322543553244,102.66973415861196,-56.70502000383534,62.79837417602539,79.94846457483689,True,3541.228515625,31.573211669921875
z,60988.32300548611,98.31391249368765,-54.98568970176999,65.0489730834961,79.94587843543324,True,3462.1884765625,31.574371337890625
z,60988.32344356481,98.31388780618626,-54.985673846266266,65.0627212524414,79.94342631685876,True,3454.689453125,31.584667205810547
z,60988.32393126158,93.45001008856114,-56.151255380252074,64.0793228149414,79.94069698969696,True,3505.92529296875,31.571651458740234
z,60988.324368229165,93.45000471138067,-56.15125616705936,64.07637786865234,79.93825201896018,True,3557.11279296875,31.568748474121094
z,60988.3248228125,94.28582334303394,-53.15954576377869,67.07506561279297,79.93570892911129,True,3557.5810546875,31.582021713256836
z,60988.32525984954,94.28582491202171,-53.15955029116733,67.07347106933594,79.93326441613411,True,3619.169677734375,31.582828521728516
z,60988.32581417824,102.85005101163806,-53.59748654384133,65.93379974365234,79.93016441485761,True,3581.130859375,31.579544067382812
z,60988.3262525,102.85003512565011,-53.59748991474738,65.960693359375,79.9277136009229,True,3625.7919921875,31.583091735839844
z,60988.32672111111,98.84284529603399,-51.92957512000054,68.13970184326172,79.92509384004198,True,3654.71044921875,31.5810546875
z,60988.32715925926,98.84257610141655,-51.92957564090796,68.15332794189453,79.922644753488,True,3697.4716796875,31.577152252197266
z,60988.32766400463,103.1098841115582,-50.493470346856846,68.96528625488281,79.91982384229229,True,3675.79833984375,31.582626342773438
z,60988.328100833336,103.10984126166828,-50.493474361348156,68.99633026123047,79.9173828604854,True,3715.001953125,31.588157653808594
z,60988.328577280095,99.38644093804544,-48.87690982608669,71.16642761230469,79.91472085811124,True,3706.459228515625,31.587696075439453
z,60988.32901511574,99.38634876603952,-48.876890324942416,71.18265533447266,79.91227490582489,True,3723.052734375,31.580219268798828
z,60988.32952649306,95.0921971832693,-50.1698727555783,70.04280090332031,79.90941849046307,True,3739.98046875,31.58574676513672
z,60988.3299634838,95.09185422702876,-50.16986870847208,70.03695678710938,79.90697788359438,True,3732.4765625,31.588897705078125
z,60988.33042460648,95.86825514323705,-47.17946578751505,73.04241180419922,79.90440279115997,True,3701.0419921875,31.592235565185547
z,60988.33086252315,95.8679830689654,-47.17946631476336,73.03775024414062,79.90195755552033,True,3714.76318359375,31.58565902709961
z,60988.33137976852,92.53951809867296,-45.40935713879531,74.44009399414062,79.89906968056371,True,3792.33984375,31.585634231567383
z,60988.33181699074,92.53944903644447,-45.409358496375404,74.41209411621094,79.89662884323874,True,3807.47607421875,31.57164764404297
z,60988.33231626157,91.57283120348401,-48.330280263285076,71.38751220703125,79.8938418800995,True,3821.68994140625,31.574203491210938
z,60988.332754282404,91.57278113769587,-48.33024437631878,71.35869598388672,79.8913970395505,True,3840.207763671875,31.571264266967773
z,60988.33324944445,90.54609339972967,-51.24442904698468,68.34294128417969,79.88863349670656,True,3916.935546875,31.578102111816406
z,60988.3336868287,90.54614120644992,-51.244428817743355,68.31394958496094,79.88619260933069,True,3932.38671875,31.572463989257812
z,60988.33420585648,87.06372200763802,-49.250367602524854,69.27466583251953,79.88329631564875,True,3946.30126953125,31.56279182434082
z,60988.33464480324,87.06380041981699,-49.250365285057114,69.22647094726562,79.88084706388521,True,3950.70361328125,31.57319450378418
z,60988.33516068287,83.81484510893968,-47.180522886572916,69.7108154296875,79.87796872085973,True,3977.975341796875,31.58196258544922
z,60988.33559983796,83.81466830333491,-47.18052194852135,69.64315795898438,79.875518602796,True,3974.1494140625,31.565963745117188
z,60988.33609481482,82.38238491144566,-49.92324072988139,66.82931518554688,79.87275718608942,True,4015.09033203125,31.572906494140625
z,60988.33653399305,82.38235011988863,-49.92324260711448,66.7661361694336,79.87030717422331,True,4017.63134765625,31.568939208984375
z,60988.337045162036,85.77800874155385,-52.07783912629906,66.08882904052734,79.86745566754468,True,4078.555419921875,31.57805824279785
z,60988.33748347222,85.77794514146186,-52.07784170301262,66.0409927368164,79.86501068102555,True,4100.0048828125,31.579967498779297
z,60988.337972939815,89.45529843449971,-54.1565735424655,65.0394287109375,79.862280404146,True,4117.75927734375,31.46847915649414
r,60989.176597337966,8.050404398340838,-26.00327560802946,59.885093688964844,71.0742785806642,True,1580.924072265625,32.209327697753906
r,60989.177017835646,8.050431984119651,-26.00322635792685,59.753963470458984,71.07058464128491,True,1594.099853515625,32.20746994018555
r,60989.17759280092,8.409890018997295,-26.003170230438982,59.88485336303711,71.06554030468605,True,1613.4117431640625,32.213661193847656
r,60989.17801336806,8.409926658716643,-26.00317086731597,59.753726959228516,71.06185533562737,True,1631.0870361328125,32.206077575683594
r,60989.18027199074,8.914200900391794,-26.002962041413298,59.484493255615234,71.04213456487577,True,1699.984375,32.20246505737305
r,60989.182113229166,9.585748523741016,-26.002785122887794,59.48979568481445,71.02614400984726,True,1756.4207763671875,32.20411682128906
r,60989.18396016204,10.250385783540901,-26.002540918993876,59.487342834472656,71.01018119680202,True,1807.995361328125,32.198299407958984
r,60989.185808333335,10.917887776776578,-26.002223502253802,59.486968994140625,70.99428476849255,True,1864.923828125,32.19926452636719
r,60989.18764074074,11.582871442693955,-26.001941141929603,59.489349365234375,70.97859974619266,True,1897.1527099609375,32.20631408691406
r,60989.189471666665,12.245722133926254,-26.00164117912741,59.490352630615234,70.96300248803986,True,1927.5545654296875,32.20751190185547
r,60989.191309421294,12.907255960122473,-26.00137363006397,59.48810577392578,70.94742219862714,True,1987.9931640625,32.20516586303711
r,60989.19314634259,13.573722609394975,-26.000984126056213,59.4903450012207,70.93192386075728,True,2016.126708984375,32.204627990722656
r,60989.19501105324,14.237677718360084,-26.0006257066415,59.48176956176758,70.9162672755501,True,2052.84521484375,32.20501708984375
r,60989.19685900463,14.911605544781699,-26.000243072023856,59.48702621459961,70.90082678601635,True,2097.611328125,32.20835494995117
r,60989.198694907405,15.579901574531553,-25.999897803423174,59.4911994934082,70.88556089995916,True,2142.0458984375,32.20964813232422
r,60989.20053508102,16.243006103436763,-25.999486166279766,59.48954391479492,70.87033306081824,True,2167.46240234375,32.20984649658203
